path,name,label
D:\pytorch\dataloader\data\10409_bird.png,bird,2
D:\pytorch\dataloader\data\1040_bird.png,bird,2
D:\pytorch\dataloader\data\1040_horse.png,horse,7
D:\pytorch\dataloader\data\10410_dog.png,dog,5
D:\pytorch\dataloader\data\10411_ship.png,ship,8
D:\pytorch\dataloader\data\10412_bird.png,bird,2
D:\pytorch\dataloader\data\10413_dog.png,dog,5
D:\pytorch\dataloader\data\10414_cat.png,cat,3
D:\pytorch\dataloader\data\10415_deer.png,deer,4
D:\pytorch\dataloader\data\10416_ship.png,ship,8
D:\pytorch\dataloader\data\10417_bird.png,bird,2
D:\pytorch\dataloader\data\10418_cat.png,cat,3
D:\pytorch\dataloader\data\10419_deer.png,deer,4
D:\pytorch\dataloader\data\1041_cat.png,cat,3
D:\pytorch\dataloader\data\1041_dog.png,dog,5
D:\pytorch\dataloader\data\10420_automobile.png,automobile,1
D:\pytorch\dataloader\data\10421_truck.png,truck,9
D:\pytorch\dataloader\data\10422_horse.png,horse,7
D:\pytorch\dataloader\data\10423_dog.png,dog,5
D:\pytorch\dataloader\data\10424_dog.png,dog,5
D:\pytorch\dataloader\data\10425_airplane.png,airplane,0
D:\pytorch\dataloader\data\10426_deer.png,deer,4
D:\pytorch\dataloader\data\10427_cat.png,cat,3
D:\pytorch\dataloader\data\10428_bird.png,bird,2
D:\pytorch\dataloader\data\10429_dog.png,dog,5
D:\pytorch\dataloader\data\1042_dog.png,dog,5
D:\pytorch\dataloader\data\1042_horse.png,horse,7
D:\pytorch\dataloader\data\10430_cat.png,cat,3
D:\pytorch\dataloader\data\10431_frog.png,frog,6
D:\pytorch\dataloader\data\10432_dog.png,dog,5
D:\pytorch\dataloader\data\10433_bird.png,bird,2
D:\pytorch\dataloader\data\10434_ship.png,ship,8
D:\pytorch\dataloader\data\10435_horse.png,horse,7
D:\pytorch\dataloader\data\10436_bird.png,bird,2
D:\pytorch\dataloader\data\10437_ship.png,ship,8
D:\pytorch\dataloader\data\10438_bird.png,bird,2
D:\pytorch\dataloader\data\10439_cat.png,cat,3
D:\pytorch\dataloader\data\1043_bird.png,bird,2
D:\pytorch\dataloader\data\1043_truck.png,truck,9
D:\pytorch\dataloader\data\10440_bird.png,bird,2
D:\pytorch\dataloader\data\10441_cat.png,cat,3
D:\pytorch\dataloader\data\10442_ship.png,ship,8
D:\pytorch\dataloader\data\10443_ship.png,ship,8
D:\pytorch\dataloader\data\10444_frog.png,frog,6
D:\pytorch\dataloader\data\10445_ship.png,ship,8
D:\pytorch\dataloader\data\10446_automobile.png,automobile,1
D:\pytorch\dataloader\data\10447_deer.png,deer,4
D:\pytorch\dataloader\data\10448_truck.png,truck,9
D:\pytorch\dataloader\data\10449_horse.png,horse,7
D:\pytorch\dataloader\data\1044_airplane.png,airplane,0
D:\pytorch\dataloader\data\1044_ship.png,ship,8
D:\pytorch\dataloader\data\10450_automobile.png,automobile,1
D:\pytorch\dataloader\data\10451_deer.png,deer,4
D:\pytorch\dataloader\data\10452_cat.png,cat,3
D:\pytorch\dataloader\data\10453_automobile.png,automobile,1
D:\pytorch\dataloader\data\10454_cat.png,cat,3
D:\pytorch\dataloader\data\10455_airplane.png,airplane,0
D:\pytorch\dataloader\data\10456_ship.png,ship,8
D:\pytorch\dataloader\data\10457_bird.png,bird,2
D:\pytorch\dataloader\data\10458_automobile.png,automobile,1
D:\pytorch\dataloader\data\10459_horse.png,horse,7
D:\pytorch\dataloader\data\1045_dog.png,dog,5
D:\pytorch\dataloader\data\1045_truck.png,truck,9
D:\pytorch\dataloader\data\10460_frog.png,frog,6
D:\pytorch\dataloader\data\10461_bird.png,bird,2
D:\pytorch\dataloader\data\10462_cat.png,cat,3
D:\pytorch\dataloader\data\10463_cat.png,cat,3
D:\pytorch\dataloader\data\10464_cat.png,cat,3
D:\pytorch\dataloader\data\10465_horse.png,horse,7
D:\pytorch\dataloader\data\10466_horse.png,horse,7
D:\pytorch\dataloader\data\10467_truck.png,truck,9
D:\pytorch\dataloader\data\10468_cat.png,cat,3
D:\pytorch\dataloader\data\10469_bird.png,bird,2
D:\pytorch\dataloader\data\1046_bird.png,bird,2
D:\pytorch\dataloader\data\1046_horse.png,horse,7
D:\pytorch\dataloader\data\10470_airplane.png,airplane,0
D:\pytorch\dataloader\data\10471_dog.png,dog,5
D:\pytorch\dataloader\data\10472_deer.png,deer,4
D:\pytorch\dataloader\data\10473_truck.png,truck,9
D:\pytorch\dataloader\data\10474_bird.png,bird,2
D:\pytorch\dataloader\data\10475_ship.png,ship,8
D:\pytorch\dataloader\data\10476_automobile.png,automobile,1
D:\pytorch\dataloader\data\10477_deer.png,deer,4
D:\pytorch\dataloader\data\10478_deer.png,deer,4
D:\pytorch\dataloader\data\10479_automobile.png,automobile,1
D:\pytorch\dataloader\data\1047_automobile.png,automobile,1
D:\pytorch\dataloader\data\1047_frog.png,frog,6
D:\pytorch\dataloader\data\10480_bird.png,bird,2
D:\pytorch\dataloader\data\10481_horse.png,horse,7
D:\pytorch\dataloader\data\10482_dog.png,dog,5
D:\pytorch\dataloader\data\10483_ship.png,ship,8
D:\pytorch\dataloader\data\10484_dog.png,dog,5
D:\pytorch\dataloader\data\10485_deer.png,deer,4
D:\pytorch\dataloader\data\10486_airplane.png,airplane,0
D:\pytorch\dataloader\data\10487_airplane.png,airplane,0
D:\pytorch\dataloader\data\10488_cat.png,cat,3
D:\pytorch\dataloader\data\10489_deer.png,deer,4
D:\pytorch\dataloader\data\1048_automobile.png,automobile,1
D:\pytorch\dataloader\data\1048_cat.png,cat,3
D:\pytorch\dataloader\data\10490_horse.png,horse,7
D:\pytorch\dataloader\data\10491_automobile.png,automobile,1
D:\pytorch\dataloader\data\10492_cat.png,cat,3
D:\pytorch\dataloader\data\10493_airplane.png,airplane,0
D:\pytorch\dataloader\data\10494_truck.png,truck,9
D:\pytorch\dataloader\data\10495_automobile.png,automobile,1
D:\pytorch\dataloader\data\10496_horse.png,horse,7
D:\pytorch\dataloader\data\10497_truck.png,truck,9
D:\pytorch\dataloader\data\10498_bird.png,bird,2
D:\pytorch\dataloader\data\10499_airplane.png,airplane,0
D:\pytorch\dataloader\data\1049_deer.png,deer,4
D:\pytorch\dataloader\data\1049_truck.png,truck,9
D:\pytorch\dataloader\data\104_automobile.png,automobile,1
D:\pytorch\dataloader\data\104_frog.png,frog,6
D:\pytorch\dataloader\data\10500_deer.png,deer,4
D:\pytorch\dataloader\data\10501_cat.png,cat,3
D:\pytorch\dataloader\data\10502_horse.png,horse,7
D:\pytorch\dataloader\data\10503_dog.png,dog,5
D:\pytorch\dataloader\data\10504_truck.png,truck,9
D:\pytorch\dataloader\data\10505_bird.png,bird,2
D:\pytorch\dataloader\data\10506_cat.png,cat,3
D:\pytorch\dataloader\data\10507_horse.png,horse,7
D:\pytorch\dataloader\data\10508_cat.png,cat,3
D:\pytorch\dataloader\data\10509_dog.png,dog,5
D:\pytorch\dataloader\data\1050_bird.png,bird,2
D:\pytorch\dataloader\data\1050_cat.png,cat,3
D:\pytorch\dataloader\data\10510_frog.png,frog,6
D:\pytorch\dataloader\data\10511_ship.png,ship,8
D:\pytorch\dataloader\data\10512_bird.png,bird,2
D:\pytorch\dataloader\data\10513_airplane.png,airplane,0
D:\pytorch\dataloader\data\10514_dog.png,dog,5
D:\pytorch\dataloader\data\10515_dog.png,dog,5
D:\pytorch\dataloader\data\10516_airplane.png,airplane,0
D:\pytorch\dataloader\data\10517_frog.png,frog,6
D:\pytorch\dataloader\data\10518_cat.png,cat,3
D:\pytorch\dataloader\data\10519_deer.png,deer,4
D:\pytorch\dataloader\data\1051_bird.png,bird,2
D:\pytorch\dataloader\data\1051_frog.png,frog,6
D:\pytorch\dataloader\data\10520_truck.png,truck,9
D:\pytorch\dataloader\data\10521_dog.png,dog,5
D:\pytorch\dataloader\data\10522_automobile.png,automobile,1
D:\pytorch\dataloader\data\10523_truck.png,truck,9
D:\pytorch\dataloader\data\10524_ship.png,ship,8
D:\pytorch\dataloader\data\10525_deer.png,deer,4
D:\pytorch\dataloader\data\10526_airplane.png,airplane,0
D:\pytorch\dataloader\data\10527_cat.png,cat,3
D:\pytorch\dataloader\data\10528_horse.png,horse,7
D:\pytorch\dataloader\data\10529_horse.png,horse,7
D:\pytorch\dataloader\data\1052_airplane.png,airplane,0
D:\pytorch\dataloader\data\1052_automobile.png,automobile,1
D:\pytorch\dataloader\data\10530_ship.png,ship,8
D:\pytorch\dataloader\data\10531_automobile.png,automobile,1
D:\pytorch\dataloader\data\10532_frog.png,frog,6
D:\pytorch\dataloader\data\10533_truck.png,truck,9
D:\pytorch\dataloader\data\10534_cat.png,cat,3
D:\pytorch\dataloader\data\10535_automobile.png,automobile,1
D:\pytorch\dataloader\data\10536_deer.png,deer,4
D:\pytorch\dataloader\data\10537_ship.png,ship,8
D:\pytorch\dataloader\data\10538_horse.png,horse,7
D:\pytorch\dataloader\data\10539_deer.png,deer,4
D:\pytorch\dataloader\data\1053_cat.png,cat,3
D:\pytorch\dataloader\data\1053_frog.png,frog,6
D:\pytorch\dataloader\data\10540_horse.png,horse,7
D:\pytorch\dataloader\data\10541_dog.png,dog,5
D:\pytorch\dataloader\data\10542_dog.png,dog,5
D:\pytorch\dataloader\data\10543_ship.png,ship,8
D:\pytorch\dataloader\data\10544_automobile.png,automobile,1
D:\pytorch\dataloader\data\10545_airplane.png,airplane,0
D:\pytorch\dataloader\data\10546_horse.png,horse,7
D:\pytorch\dataloader\data\10547_horse.png,horse,7
D:\pytorch\dataloader\data\10548_airplane.png,airplane,0
D:\pytorch\dataloader\data\10549_dog.png,dog,5
D:\pytorch\dataloader\data\1054_automobile.png,automobile,1
D:\pytorch\dataloader\data\1054_horse.png,horse,7
D:\pytorch\dataloader\data\10550_frog.png,frog,6
D:\pytorch\dataloader\data\10551_frog.png,frog,6
D:\pytorch\dataloader\data\10552_horse.png,horse,7
D:\pytorch\dataloader\data\10553_airplane.png,airplane,0
D:\pytorch\dataloader\data\10554_frog.png,frog,6
D:\pytorch\dataloader\data\10555_dog.png,dog,5
D:\pytorch\dataloader\data\10556_dog.png,dog,5
D:\pytorch\dataloader\data\10557_cat.png,cat,3
D:\pytorch\dataloader\data\10558_cat.png,cat,3
D:\pytorch\dataloader\data\10559_truck.png,truck,9
D:\pytorch\dataloader\data\1055_cat.png,cat,3
D:\pytorch\dataloader\data\1055_dog.png,dog,5
D:\pytorch\dataloader\data\10560_horse.png,horse,7
D:\pytorch\dataloader\data\10561_deer.png,deer,4
D:\pytorch\dataloader\data\10562_horse.png,horse,7
D:\pytorch\dataloader\data\10563_frog.png,frog,6
D:\pytorch\dataloader\data\10564_automobile.png,automobile,1
D:\pytorch\dataloader\data\10565_cat.png,cat,3
D:\pytorch\dataloader\data\10566_dog.png,dog,5
D:\pytorch\dataloader\data\10567_bird.png,bird,2
D:\pytorch\dataloader\data\10568_automobile.png,automobile,1
D:\pytorch\dataloader\data\10569_automobile.png,automobile,1
D:\pytorch\dataloader\data\1056_cat.png,cat,3
D:\pytorch\dataloader\data\1056_ship.png,ship,8
D:\pytorch\dataloader\data\10570_deer.png,deer,4
D:\pytorch\dataloader\data\10571_automobile.png,automobile,1
D:\pytorch\dataloader\data\10572_ship.png,ship,8
D:\pytorch\dataloader\data\10573_horse.png,horse,7
D:\pytorch\dataloader\data\10574_airplane.png,airplane,0
D:\pytorch\dataloader\data\10575_cat.png,cat,3
D:\pytorch\dataloader\data\10576_automobile.png,automobile,1
D:\pytorch\dataloader\data\10577_airplane.png,airplane,0
D:\pytorch\dataloader\data\10578_airplane.png,airplane,0
D:\pytorch\dataloader\data\10579_frog.png,frog,6
D:\pytorch\dataloader\data\1057_cat.png,cat,3
D:\pytorch\dataloader\data\1057_horse.png,horse,7
D:\pytorch\dataloader\data\10580_horse.png,horse,7
D:\pytorch\dataloader\data\10581_truck.png,truck,9
D:\pytorch\dataloader\data\10582_bird.png,bird,2
D:\pytorch\dataloader\data\10583_horse.png,horse,7
D:\pytorch\dataloader\data\10584_horse.png,horse,7
D:\pytorch\dataloader\data\10585_ship.png,ship,8
D:\pytorch\dataloader\data\10586_dog.png,dog,5
D:\pytorch\dataloader\data\10587_cat.png,cat,3
D:\pytorch\dataloader\data\10588_bird.png,bird,2
D:\pytorch\dataloader\data\10589_airplane.png,airplane,0
D:\pytorch\dataloader\data\1058_frog.png,frog,6
D:\pytorch\dataloader\data\1058_ship.png,ship,8
D:\pytorch\dataloader\data\10590_truck.png,truck,9
D:\pytorch\dataloader\data\10591_bird.png,bird,2
D:\pytorch\dataloader\data\10592_deer.png,deer,4
D:\pytorch\dataloader\data\10593_deer.png,deer,4
D:\pytorch\dataloader\data\10594_bird.png,bird,2
D:\pytorch\dataloader\data\10595_cat.png,cat,3
D:\pytorch\dataloader\data\10596_frog.png,frog,6
D:\pytorch\dataloader\data\10597_dog.png,dog,5
D:\pytorch\dataloader\data\10598_horse.png,horse,7
D:\pytorch\dataloader\data\10599_dog.png,dog,5
D:\pytorch\dataloader\data\1059_cat.png,cat,3
D:\pytorch\dataloader\data\1059_ship.png,ship,8
D:\pytorch\dataloader\data\105_automobile.png,automobile,1
D:\pytorch\dataloader\data\10600_frog.png,frog,6
D:\pytorch\dataloader\data\10601_airplane.png,airplane,0
D:\pytorch\dataloader\data\10602_horse.png,horse,7
D:\pytorch\dataloader\data\10603_dog.png,dog,5
D:\pytorch\dataloader\data\10604_deer.png,deer,4
D:\pytorch\dataloader\data\10605_deer.png,deer,4
D:\pytorch\dataloader\data\10606_ship.png,ship,8
D:\pytorch\dataloader\data\10607_airplane.png,airplane,0
D:\pytorch\dataloader\data\10608_bird.png,bird,2
D:\pytorch\dataloader\data\10609_deer.png,deer,4
D:\pytorch\dataloader\data\1060_ship.png,ship,8
D:\pytorch\dataloader\data\1060_truck.png,truck,9
D:\pytorch\dataloader\data\10610_ship.png,ship,8
D:\pytorch\dataloader\data\10611_cat.png,cat,3
D:\pytorch\dataloader\data\10612_bird.png,bird,2
D:\pytorch\dataloader\data\10613_ship.png,ship,8
D:\pytorch\dataloader\data\10614_automobile.png,automobile,1
D:\pytorch\dataloader\data\10615_deer.png,deer,4
D:\pytorch\dataloader\data\10616_bird.png,bird,2
D:\pytorch\dataloader\data\10617_airplane.png,airplane,0
D:\pytorch\dataloader\data\10618_cat.png,cat,3
D:\pytorch\dataloader\data\10619_cat.png,cat,3
D:\pytorch\dataloader\data\1061_automobile.png,automobile,1
D:\pytorch\dataloader\data\1061_dog.png,dog,5
D:\pytorch\dataloader\data\10620_ship.png,ship,8
D:\pytorch\dataloader\data\10621_horse.png,horse,7
D:\pytorch\dataloader\data\10622_truck.png,truck,9
D:\pytorch\dataloader\data\10623_horse.png,horse,7
D:\pytorch\dataloader\data\10624_bird.png,bird,2
D:\pytorch\dataloader\data\10625_ship.png,ship,8
D:\pytorch\dataloader\data\10626_truck.png,truck,9
D:\pytorch\dataloader\data\10627_automobile.png,automobile,1
D:\pytorch\dataloader\data\10628_bird.png,bird,2
D:\pytorch\dataloader\data\10629_deer.png,deer,4
D:\pytorch\dataloader\data\1062_frog.png,frog,6
D:\pytorch\dataloader\data\1062_truck.png,truck,9
D:\pytorch\dataloader\data\10630_automobile.png,automobile,1
D:\pytorch\dataloader\data\10631_frog.png,frog,6
D:\pytorch\dataloader\data\10632_dog.png,dog,5
D:\pytorch\dataloader\data\10633_deer.png,deer,4
D:\pytorch\dataloader\data\10634_cat.png,cat,3
D:\pytorch\dataloader\data\10635_frog.png,frog,6
D:\pytorch\dataloader\data\10636_frog.png,frog,6
D:\pytorch\dataloader\data\10637_airplane.png,airplane,0
D:\pytorch\dataloader\data\10638_ship.png,ship,8
D:\pytorch\dataloader\data\10639_ship.png,ship,8
D:\pytorch\dataloader\data\1063_deer.png,deer,4
D:\pytorch\dataloader\data\1063_frog.png,frog,6
D:\pytorch\dataloader\data\10640_deer.png,deer,4
D:\pytorch\dataloader\data\10641_deer.png,deer,4
D:\pytorch\dataloader\data\10642_automobile.png,automobile,1
D:\pytorch\dataloader\data\10643_horse.png,horse,7
D:\pytorch\dataloader\data\10644_automobile.png,automobile,1
D:\pytorch\dataloader\data\10645_ship.png,ship,8
D:\pytorch\dataloader\data\10646_ship.png,ship,8
D:\pytorch\dataloader\data\10647_frog.png,frog,6
D:\pytorch\dataloader\data\10648_automobile.png,automobile,1
D:\pytorch\dataloader\data\10649_frog.png,frog,6
D:\pytorch\dataloader\data\1064_automobile.png,automobile,1
D:\pytorch\dataloader\data\1064_truck.png,truck,9
D:\pytorch\dataloader\data\10650_airplane.png,airplane,0
D:\pytorch\dataloader\data\10651_bird.png,bird,2
D:\pytorch\dataloader\data\10652_automobile.png,automobile,1
D:\pytorch\dataloader\data\10653_cat.png,cat,3
D:\pytorch\dataloader\data\10654_deer.png,deer,4
D:\pytorch\dataloader\data\10655_automobile.png,automobile,1
D:\pytorch\dataloader\data\10656_airplane.png,airplane,0
D:\pytorch\dataloader\data\10657_dog.png,dog,5
D:\pytorch\dataloader\data\10658_truck.png,truck,9
D:\pytorch\dataloader\data\10659_truck.png,truck,9
D:\pytorch\dataloader\data\1065_bird.png,bird,2
D:\pytorch\dataloader\data\1065_cat.png,cat,3
D:\pytorch\dataloader\data\10660_bird.png,bird,2
D:\pytorch\dataloader\data\10661_deer.png,deer,4
D:\pytorch\dataloader\data\10662_truck.png,truck,9
D:\pytorch\dataloader\data\10663_ship.png,ship,8
D:\pytorch\dataloader\data\10664_ship.png,ship,8
D:\pytorch\dataloader\data\10665_frog.png,frog,6
D:\pytorch\dataloader\data\10666_horse.png,horse,7
D:\pytorch\dataloader\data\10667_airplane.png,airplane,0
D:\pytorch\dataloader\data\10668_dog.png,dog,5
D:\pytorch\dataloader\data\10669_dog.png,dog,5
D:\pytorch\dataloader\data\1066_dog.png,dog,5
D:\pytorch\dataloader\data\1066_truck.png,truck,9
D:\pytorch\dataloader\data\10670_dog.png,dog,5
D:\pytorch\dataloader\data\10671_bird.png,bird,2
D:\pytorch\dataloader\data\10672_horse.png,horse,7
D:\pytorch\dataloader\data\10673_ship.png,ship,8
D:\pytorch\dataloader\data\10674_airplane.png,airplane,0
D:\pytorch\dataloader\data\10675_airplane.png,airplane,0
D:\pytorch\dataloader\data\10676_frog.png,frog,6
D:\pytorch\dataloader\data\10677_ship.png,ship,8
D:\pytorch\dataloader\data\10678_automobile.png,automobile,1
D:\pytorch\dataloader\data\10679_automobile.png,automobile,1
D:\pytorch\dataloader\data\1067_airplane.png,airplane,0
D:\pytorch\dataloader\data\1067_bird.png,bird,2
D:\pytorch\dataloader\data\10680_ship.png,ship,8
D:\pytorch\dataloader\data\10681_airplane.png,airplane,0
D:\pytorch\dataloader\data\10682_ship.png,ship,8
D:\pytorch\dataloader\data\10683_bird.png,bird,2
D:\pytorch\dataloader\data\10684_horse.png,horse,7
D:\pytorch\dataloader\data\10685_horse.png,horse,7
D:\pytorch\dataloader\data\10686_airplane.png,airplane,0
D:\pytorch\dataloader\data\10687_horse.png,horse,7
D:\pytorch\dataloader\data\10688_ship.png,ship,8
D:\pytorch\dataloader\data\10689_airplane.png,airplane,0
D:\pytorch\dataloader\data\1068_automobile.png,automobile,1
D:\pytorch\dataloader\data\1068_truck.png,truck,9
D:\pytorch\dataloader\data\10690_airplane.png,airplane,0
D:\pytorch\dataloader\data\10691_dog.png,dog,5
D:\pytorch\dataloader\data\10692_dog.png,dog,5
D:\pytorch\dataloader\data\10693_automobile.png,automobile,1
D:\pytorch\dataloader\data\10694_deer.png,deer,4
D:\pytorch\dataloader\data\10695_horse.png,horse,7
D:\pytorch\dataloader\data\10696_dog.png,dog,5
D:\pytorch\dataloader\data\10697_deer.png,deer,4
D:\pytorch\dataloader\data\10698_truck.png,truck,9
D:\pytorch\dataloader\data\10699_deer.png,deer,4
D:\pytorch\dataloader\data\1069_deer.png,deer,4
D:\pytorch\dataloader\data\1069_frog.png,frog,6
D:\pytorch\dataloader\data\106_cat.png,cat,3
D:\pytorch\dataloader\data\106_ship.png,ship,8
D:\pytorch\dataloader\data\10700_bird.png,bird,2
D:\pytorch\dataloader\data\10701_deer.png,deer,4
D:\pytorch\dataloader\data\10702_ship.png,ship,8
D:\pytorch\dataloader\data\10703_dog.png,dog,5
D:\pytorch\dataloader\data\10704_frog.png,frog,6
D:\pytorch\dataloader\data\10705_cat.png,cat,3
D:\pytorch\dataloader\data\10706_deer.png,deer,4
D:\pytorch\dataloader\data\10707_deer.png,deer,4
D:\pytorch\dataloader\data\10708_ship.png,ship,8
D:\pytorch\dataloader\data\10709_dog.png,dog,5
D:\pytorch\dataloader\data\1070_cat.png,cat,3
D:\pytorch\dataloader\data\10710_dog.png,dog,5
D:\pytorch\dataloader\data\10711_automobile.png,automobile,1
D:\pytorch\dataloader\data\10712_horse.png,horse,7
D:\pytorch\dataloader\data\10713_airplane.png,airplane,0
D:\pytorch\dataloader\data\10714_automobile.png,automobile,1
D:\pytorch\dataloader\data\10715_dog.png,dog,5
D:\pytorch\dataloader\data\10716_airplane.png,airplane,0
D:\pytorch\dataloader\data\10717_truck.png,truck,9
D:\pytorch\dataloader\data\10718_frog.png,frog,6
D:\pytorch\dataloader\data\10719_deer.png,deer,4
D:\pytorch\dataloader\data\1071_frog.png,frog,6
D:\pytorch\dataloader\data\1071_horse.png,horse,7
D:\pytorch\dataloader\data\10720_deer.png,deer,4
D:\pytorch\dataloader\data\10721_ship.png,ship,8
D:\pytorch\dataloader\data\10722_cat.png,cat,3
D:\pytorch\dataloader\data\10723_truck.png,truck,9
D:\pytorch\dataloader\data\10724_dog.png,dog,5
D:\pytorch\dataloader\data\10725_bird.png,bird,2
D:\pytorch\dataloader\data\10726_dog.png,dog,5
D:\pytorch\dataloader\data\10727_horse.png,horse,7
D:\pytorch\dataloader\data\10728_deer.png,deer,4
D:\pytorch\dataloader\data\10729_airplane.png,airplane,0
D:\pytorch\dataloader\data\1072_airplane.png,airplane,0
D:\pytorch\dataloader\data\1072_dog.png,dog,5
D:\pytorch\dataloader\data\10730_horse.png,horse,7
D:\pytorch\dataloader\data\10731_cat.png,cat,3
